Marca temporal,Nombre de usuario,🥦🥕 Bolsón de verduras verdes agroecológicas (5 kg aprox) con variedades de estación - Productores de Escobar - $630,"🥔🧅 Bolsón de Pesadas agroecológicas (5kg aprox.) Variedades: Papá, cebolla, batata, anco, cabutia - $355",🥦🥔 COMBO Bolsón de verduras verdes agroecológicas (5 kg aprox) + Bolsón de Pesadas agroecológicas (5kg aprox.) - $900,☀️🍊 COMBO Cítrico de Verano - 2kg Naranja - 1kg Limón - 1kg Pomelo o mandarina - $435,🌽 Choclo agroecológico - Escobar - $60 por unidad,🥑Palta agroecológica de Finca Ecotipa - Tucumán (500 gr.) - $240,🍅 Tomate perita agroecológico de Mendoza (1 kg.) - $205,🥒 Morrón verde agroecológico de Luján (500 gr.) - $100,Uva Red Glove - Aprosur - Mendoza (500gr) -  $ 115,🍆 Berenjena agroecológica de Escobar (1 kg.) - $150,🧄 Ajo agroecológico de UST - Mendoza (100 gr.) - $40,🍊 Ciruela agroecológico de Mendoza( 500 gr.) - $200,🍎 Manzana roja agroecológica Coop Río Colorado - Río Negro ( 1kg.) - $190,🍋 Limón agroecológico de Finca Ecotipa - Tucumán (1 kg) - $100,🍐 Pera agroecológica de Coop. Río Colorado - Río Negro (1 kg) - $185,🥚 Huevos de campo de Tres Arroyos (docena.) - $270,🥜 Maní con cascara de Salta (500 gm) - $210,"Yerba mate ""Las Tunas"" 1Kg - $640","Yerba Mate ""Grapia Milenaria"" 1Kg - $680",Azúcar Mascabo Agroecológica 1Kg - $265,"Mermelada de naranja ""Dulce Huayna"" 360gr - $490","Mermelada Otoñal ""Dulce Huayna"" 360gr - $490","Harina de Trigo Integral Agroecológica ""Naturaleza Viva"" 1K - $150","Tomate Triturado sin piel Agroecológico ""Manos del Pueblo"" 450cc - $280","Aceite de Girasol puro ""El Cortijo"" 900ml - $370","Aceitunas Verdes orgánicas ""San Nicolas"" 500g - $520","Promoción 1° - viandas cinco almuerzos: Tarta individual de acelga, cebolla caramelizada y queso - Tarta individual de calabaza, ricota y nuez - Musaka/Lasagña de berenjenas - Canelones de acelga con salsa bologñesa - Pastel de papa - $1900","Promoción 2° - viandas vegetariana cinco almuerzos: Tarta de calabaza, zanahoria y cebollas asadas - Tarta de acelga y cebolla caramelizada - Canelones de acelga y ricota con salsa blanca y fileto - Porcion de knishes - Porción buñuelos de acelga - $1800"," Gran picada del Abasto CARNE: Bastoncitos de muzza, bastoncitos de pollo, albóndigas de carne, buñuelos de acelga, Hummus c/ pimentón ahumado, Berenjenas al escabeche, Aceitunas condimentadas, Salsitas: alioli, y salsa picante + 2 panes estilo campo - $1600"," Gran picada del Abasto VEGGIE: Bastoncitos de muzza, falafel, buñuelos de acelga, knishes receta tradicional, hummus c/ pimentón ahumado, berenjenas al escabeche, aceitunas condimentadas. Salsitas: alioli, y salsa picante + 2 panes estilo campo - $1500",3 Empanadas de Osobuco Braseado - $330,3 Empanadas de Bondiola a la cerveza negra - $330,"3 Empanadas de champiñón, queso, puerro y cebolla - $330",3 Empanadas de queso y cebolla - $330,"Tarta de calabaza, zanahoria y cebolla asadas - $380",Tarta de acelga y cebolla caramelizada - $380,Musaka / Lasagña de Berenjenas. Cuenta con distintos cortes de carne vacuna - $440,Pastel de papa - $440,Canelones de acelga y ricota con salsa blanca y fileto - $420,Canelones de acelga con salsa bologñesa -  $420,Buñuelos de acelga - $380,3 knishes de papa y cebolla - $360,Bolsa PAC - $150,🍊 Naranja agroecológica de Finca Don Luis - Entre Ríos ( 1kg.) - $120,🍑 Durazno agroecológico de Approsur - Mendoza ( 1kg.) - $350,Morrón rojo agroecológico de Luján (500 gr.) - $ 120,🟢 Zapallito redondo agroecológico de Productores de Escobar (1 kg.) - $125,"Mermelada de Frutilla ""Crece desde el Pie"" Agroecológica 360gr - $430",🍅 Tomate cherry orgánico de San Nicolas (500 gr.) - $155,🍊 Mandarina agroecológico de Finca Don Luis - Entre Ríos (1 kg) - $100,🍓 Frutillas agroecológicas de Productores de Escobar (600 gr.) - $290,🍌 Banana orgánica de Finca La Lucrecia - Jujuy ( 1kg.) - $230,12 Cookies de chocolate - $450,12 Cookies de maní con chips de chocolate - $450,Cuadraditos de Brownie y nuez - $300,Budín de limón con arándanos (250gr) - $300,Budín de naranja con jengibre (250gr) - $300,Caja de 6 rolls de canela $500,Arroz yamani Hebrasol 1Kg - $210,Coco rallado Hebrasol 1Kg - $580,Fécula de mandioca Hebrasol 1Kg - $158,Poroto colorado Hebrasol 1Kg - $270,🥭 Mango agroecológico de Finca Ecotipa - Tucumán ( 1kg.) - $175,🔵 Arándanos agroecológicos de Finca Ecotipa - Tucumán (250 gr.) - $220,Miel natural Mercado del Abasto 500gr - $450,🎋 Jengibre agroecológico de Batter - Misiones (100 gr.) - $65,"Aceite de Oliva ""La Riojana"" Extra Virgen Orgánico 500cc - $600","Tomate Triturados sin piel Agroecológico ""Manos del Pueblo"" 970g - $265",¿Como retirás?,Barrio,🏠¿Dónde querés retirar el pedido? 
2021/09/15 12:16:46 p. m. GMT-3,242,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/15 12:21:06 p. m. GMT-3,198,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,Envío a domicilio (recargo de $300),Villa Urquiza,
2021/09/15 12:22:18 p. m. GMT-3,243,1.0,0.0,,,,,,,,0.0,,,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,1.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/15 12:26:04 p. m. GMT-3,244,1.0,,,,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,0.0,0.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/15 1:19:28 p. m. GMT-3,205,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/15 1:35:56 p. m. GMT-3,245,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/15 2:04:27 p. m. GMT-3,246,1.0,0.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/15 2:07:30 p. m. GMT-3,247,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/15 2:16:22 p. m. GMT-3,70,1.0,0.0,,,,,0.0,,,0.0,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,1.0,,,,0.0,1.0,,1.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/15 3:12:35 p. m. GMT-3,248,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/15 4:08:07 p. m. GMT-3,161,,1.0,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/15 5:09:29 p. m. GMT-3,180,1.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/15 7:43:25 p. m. GMT-3,44,0.0,0.0,,,,,1.0,,,0.0,,,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/15 9:57:20 p. m. GMT-3,13,1.0,1.0,,,,,0.0,,,0.0,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,,,,,,,,0.0,,,,1.0,0.0,,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/16 11:24:31 a. m. GMT-3,69,1.0,1.0,,,,,1.0,,,1.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,1.0,,,,1.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/16 12:58:17 p. m. GMT-3,138,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/16 1:06:15 p. m. GMT-3,235,1.0,0.0,,,,,1.0,,,1.0,,,1.0,1.0,,0.0,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,1.0,,0.0,,,,,,,,,,,,,,0.0,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/16 1:12:01 p. m. GMT-3,12,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/16 1:57:24 p. m. GMT-3,53,0.0,0.0,,,,,1.0,,,0.0,,,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,2.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/16 3:16:31 p. m. GMT-3,93,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/16 3:41:16 p. m. GMT-3,96,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,Envío a domicilio (recargo de $300),Villa Ortúzar,
2021/09/16 4:43:00 p. m. GMT-3,151,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/16 7:28:33 p. m. GMT-3,217,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/16 8:32:38 p. m. GMT-3,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/17 8:30:10 a. m. GMT-3,100,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/17 9:11:18 a. m. GMT-3,26,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/17 9:36:35 a. m. GMT-3,239,0.0,0.0,,,,,1.0,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/17 2:26:48 p. m. GMT-3,250,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/27 7:33:48 p. m. GMT-3,0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/27 7:40:30 p. m. GMT-3,232,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $300),Palermo,
2021/09/27 7:42:38 p. m. GMT-3,16,0.0,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/27 8:19:45 p. m. GMT-3,1,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/27 8:20:29 p. m. GMT-3,117,0.0,0.0,1.0,,,,1.0,0.0,,0.0,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,1.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Envío a domicilio (recargo de $300),Belgrano,
2021/09/27 8:26:03 p. m. GMT-3,29,0.0,0.0,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,1.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/27 9:40:36 p. m. GMT-3,251,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/28 12:19:25 a. m. GMT-3,147,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $300),Palermo,
2021/09/28 12:14:54 p. m. GMT-3,252,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/28 12:17:02 p. m. GMT-3,35,0.0,0.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/28 12:50:22 p. m. GMT-3,151,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/28 1:27:47 p. m. GMT-3,253,,,,,,,1.0,0.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,,2.0,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/28 1:40:17 p. m. GMT-3,53,0.0,0.0,1.0,,,,1.0,1.0,,0.0,,,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,2.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/28 4:02:39 p. m. GMT-3,138,,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/28 5:50:33 p. m. GMT-3,181,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/28 7:39:56 p. m. GMT-3,99,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/28 8:26:52 p. m. GMT-3,169,0.0,0.0,0.0,,,,2.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,1.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/28 8:48:41 p. m. GMT-3,254,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/29 1:00:04 a. m. GMT-3,69,0.0,0.0,0.0,,,,1.0,1.0,,0.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/29 9:55:08 a. m. GMT-3,59,,1.0,1.0,,,,3.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/29 11:18:26 a. m. GMT-3,29,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/29 11:50:20 a. m. GMT-3,255,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/29 12:17:34 p. m. GMT-3,96,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $300),Villa Ortúzar,
2021/09/29 12:59:52 p. m. GMT-3,100,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/29 1:00:28 p. m. GMT-3,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/29 1:54:52 p. m. GMT-3,232,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $300),Palermo,
2021/09/29 2:41:56 p. m. GMT-3,50,1.0,0.0,0.0,,,,0.0,0.0,,1.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/29 5:00:35 p. m. GMT-3,70,1.0,0.0,0.0,,,,1.0,0.0,,0.0,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,1.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/29 8:05:41 p. m. GMT-3,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/29 9:06:39 p. m. GMT-3,63,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/30 11:37:21 a. m. GMT-3,257,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/30 1:41:56 p. m. GMT-3,51,0.0,0.0,1.0,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 11:30 a 13:30 hs.)
2021/09/30 3:48:46 p. m. GMT-3,113,,,,,,,2.0,1.0,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 10.30 a 12.30hs.)
2021/09/30 7:39:44 p. m. GMT-3,10,2.0,1.0,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11 a 13hs.)
2021/09/30 7:50:42 p. m. GMT-3,202,2.0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $300),Saavedra,
